,t1,t2,score
102362267,The Twilight Saga: Breaking Dawn Part 1,The Twilight Saga: Breaking Dawn - Parte 1,0.07142857142857142
102384995,The Twilight Saga: Breaking Dawn Part 1,The Twilight Saga: Breaking Dawn - Part 1,0.04878048780487805
102485395,The Twilight Saga: Breaking Dawn Part 1,The Twilight Saga: Breaking Dawn - Parte 2,0.09523809523809523
102797448,I'm So Excited,I'm So Excited!,0.06666666666666667
103042887,Bad Times At The El Royale,Bad Times at the El Royale,0.07692307692307693
103282398,71 Into the Fire,Into the Mind,0.375
103304212,71 Into the Fire,Into the Dark,0.375
103328849,71 Into the Fire,Enter the Fire,0.375
103338033,71 Into the Fire,Into the Pit,0.375
103339685,71 Into the Fire,Door Into the Dark,0.3888888888888889
103345890,71 Into the Fire,Into the Flame,0.375
103346663,71 Into the Fire,Look Into the Fire,0.2222222222222222
103354789,71 Into the Fire,Into the Gyre,0.3125
103361745,71 Into the Fire,Into the Game,0.375
103362671,71 Into the Fire,71: Into the Fire,0.058823529411764705
103367209,71 Into the Fire,Hope Into the Future,0.35
103398653,71 Into the Fire,Preaching to the Fire,0.42857142857142855
103409321,71 Into the Fire,Into the Wind,0.375
103424218,71 Into the Fire,71 - Into the Fire,0.1111111111111111
103425728,71 Into the Fire,Into the Wake,0.375
103440732,71 Into the Fire,Into the Fire,0.1875
103442130,71 Into the Fire,Born Into the Game,0.3888888888888889
103446051,71 Into the Fire,Monk Into the City,0.3888888888888889
103469523,71 Into the Fire,Into the blue,0.375
103507776,71 Into the Fire,Into the Forest,0.375
103510608,71 Into the Fire,Stepping Into the Fire,0.36363636363636365
103513146,71 Into the Fire,Into the Suite,0.375
103530950,Solomon Kane,Solo en casa,0.4166666666666667
103541079,Solomon Kane,Molon Labe,0.4166666666666667
103563863,Solomon Kane,Solomon,0.4166666666666667
103649638,Solomon Kane,Common Man,0.4166666666666667
103743955,Solomon Kane,Soldier Jane,0.4166666666666667
103748236,Solomon Kane,Solomon Grundy,0.35714285714285715
103824146,Nothing to Lose (2018),Nothing to Be Done,0.4090909090909091
103980297,Nothing to Lose (2018),Nothing to Lose,0.3181818181818182
104092048,I am Not Your Negro,Not Your Year,0.42105263157894735
104100593,I am Not Your Negro,I am not your negro,0.15789473684210525
104104152,I am Not Your Negro,I'm Your Hero,0.42105263157894735
104192729,I am Not Your Negro,I Am Not Your Negro,0.05263157894736842
104234773,I am Not Your Negro,I Am Not Lorena,0.42105263157894735
104244390,I am Not Your Negro,I Pay for Your Story,0.4
104368833,Cocktail (2012),Cocktail Party,0.4
104547414,Formosa Betrayed,Hollywood Betrayed,0.3888888888888889
104585555,Formosa Betrayed,Formosa Boulevard,0.4117647058823529
104681530,Formosa Betrayed,Not Betrayed,0.375
104794643,Pain and Gain,Main dans la main,0.4117647058823529
104804997,Pain and Gain,Pink and Gray,0.38461538461538464
104816850,Pain and Gain,Wind and Rain,0.3076923076923077
104842557,Pain and Gain,Man and Machine,0.4
104860435,Pain and Gain,Pints and Pins,0.42857142857142855
104864379,Pain and Gain,Coming and Going,0.375
104866979,Pain and Gain,Pain and Music,0.2857142857142857
104875860,Pain and Gain,Pain and Glory,0.2857142857142857
104927278,Pain and Gain,Gino and Marie,0.42857142857142855
104933400,Pain and Gain,Point and Drive,0.4
104933848,Pain and Gain,Paint It Again,0.42857142857142855
104970565,Pain and Gain,Mast and Sail,0.38461538461538464
104986301,Pain and Gain,Pain & Gain,0.23076923076923078
104990703,Pain and Gain,Kanini and Kanino,0.35294117647058826
105003384,Pain and Gain,Body and Brain,0.42857142857142855
105009440,Pain and Gain,East Wind Rain,0.42857142857142855
105019673,4:44: Last Day on Earth,The Last Days on Mars,0.391304347826087
105059028,4:44: Last Day on Earth,Aeon: The Last Vampyre on Earth,0.41935483870967744
105062163,4:44: Last Day on Earth,The Last Vampyre on Earth,0.4
105080440,4:44: Last Day on Earth,The Last Man on Earth,0.30434782608695654
105081528,4:44: Last Day on Earth,Last Day on Earth,0.2608695652173913
105088501,4:44: Last Day on Earth,The Last Days on Earth,0.2608695652173913
105119124,4:44: Last Day on Earth,Last Man on Earth,0.34782608695652173
105128686,4:44: Last Day on Earth,Sadie's Last Days on Earth,0.3076923076923077
105182321,4:44: Last Day on Earth,The Last Man(s) on Earth,0.4166666666666667
105237251,4:44: Last Day on Earth,4:44 Last Day on Earth,0.043478260869565216
105263221,4:44: Last Day on Earth,The Last Male on Earth,0.34782608695652173
105443688,Endless Love (2014),Endless Love,0.3684210526315789
105550820,The Mafia Only Kills in Summer,The Mafia Kills Only in Summer,0.26666666666666666
105767960,Tiny Times 2,Tiny Times 4.0,0.21428571428571427
105806475,Tiny Times 2,Tiny Times 3.0,0.21428571428571427
105834046,Tiny Times 2,Tiny Times 1.0,0.21428571428571427
105878083,Tiny Times 2,Gin Tama 2,0.4166666666666667
105898213,Tiny Times 2,Tiny Times 2.0,0.14285714285714285
105934023,Tiny Times 2,Dino Time,0.4166666666666667
106953265,Aarakshan (Reservation),Spaces and Reservations,0.391304347826087
107055958,Stalingrad (2014),Stalingradi,0.4117647058823529
107105705,Stalingrad (2014),Stalingradas,0.4117647058823529
107137663,Stalingrad (2014),Stalingrad,0.4117647058823529
107150025,Stalingrad (2014),Stalingrado,0.4117647058823529
107200798,Stalingrad (2014),Stalingrad Lovers,0.35294117647058826
107456638,A Star is Born (2018),A Star is Born,0.3333333333333333
107491412,A Star is Born (2018),A Star Is Born,0.38095238095238093
107593990,This is Where I Leave You,This Prison Where I Live,0.4
107657678,This is Where I Leave You,This Is Where We Live,0.36
107728688,This is Where I Leave You,This Is Where I Leave You,0.04
107775451,Enemies of the People,The End of the Rope,0.42857142857142855
107776663,Enemies of the People,Edge of the World,0.42857142857142855
107778622,Enemies of the People,Art of the People,0.3333333333333333
107779215,Enemies of the People,Servant of the People,0.3333333333333333
107782067,Enemies of the People,The Rest of the World,0.42857142857142855
107790593,Enemies of the People,End of the World,0.42857142857142855
107798865,Enemies of the People,Kids on the Slope,0.42857142857142855
107842899,Enemies of the People,Heroes of the Somme,0.38095238095238093
107847257,Enemies of the People,Eyes of the Dead,0.42857142857142855
107848398,Enemies of the People,Eyes of the Roshi,0.42857142857142855
107848443,Enemies of the People,Enemies of the State,0.23809523809523808
107848864,Enemies of the People,The Pain of the People,0.3181818181818182
107849357,Enemies of the People,Zombies of the Dead,0.42857142857142855
107853183,Enemies of the People,Princes of the Palace,0.42857142857142855
107857211,Enemies of the People,We the People,0.42857142857142855
107859153,Enemies of the People,Pages of the Code,0.42857142857142855
107863586,Enemies of the People,We're the People,0.38095238095238093
107870124,Enemies of the People,A Queen for the People,0.36363636363636365
107871697,Enemies of the People,Voices of the Platte,0.42857142857142855
107887343,Enemies of the People,Heirs of the Soil,0.38095238095238093
107888376,Enemies of the People,Relics of the Future,0.42857142857142855
107910324,Enemies of the People,Desires of the Heart,0.42857142857142855
107914428,Enemies of the People,Queen of the Parade,0.42857142857142855
107916484,Enemies of the People,Keeper of the Realm,0.42857142857142855
107937154,Enemies of the People,Crimes of the Heart,0.42857142857142855
107942051,Enemies of the People,Eye of the Whale,0.42857142857142855
107946558,Enemies of the People,Echoes of the Passed,0.42857142857142855
107961680,Enemies of the People,Canaries of the North,0.42857142857142855
107966098,Enemies of the People,Palace for the People,0.38095238095238093
107968456,Enemies of the People,Power to the People?,0.42857142857142855
107972824,Enemies of the People,Enemy of the Mind,0.42857142857142855
107976234,Enemies of the People,The Night of the Prophet,0.4166666666666667
107981512,Enemies of the People,Memories of the future,0.4090909090909091
107983175,Enemies of the People,Enemies of the South,0.23809523809523808
107988482,Enemies of the People,Leaves of the Tree,0.42857142857142855
108002271,Enemies of the People,I Am the People,0.42857142857142855
108006194,Enemies of the People,Tears of the Idols,0.42857142857142855
108008284,Enemies of the People,Diva: Enemy of the People,0.36
108011643,Enemies of the People,Power to the People,0.38095238095238093
108013476,Enemies of the People,Eyes of the Moon,0.42857142857142855
108041407,C'Est Si Bon,C'est bon,0.4166666666666667
108098289,C'Est Si Bon,C'est Si Bon,0.08333333333333333
108193654,C'Est Si Bon,C'est la fin,0.4166666666666667
108524435,The Jungle Book (2016),The Jungle Book,0.3181818181818182
108686233,The Jungle Book (2016),The Jungle Book: Make-A-Wish,0.42857142857142855
108791953,Live By Night,Fly by Night,0.38461538461538464
108797902,Live By Night,Honey Night,0.38461538461538464
108804628,Live By Night,Seventy Eight,0.38461538461538464
108826103,Live By Night,Love Copyright,0.42857142857142855
108868094,Live By Night,Fly By Night,0.3076923076923077
108883897,Live By Night,Give Me Sight,0.3076923076923077
108886053,Live By Night,Silent Night,0.38461538461538464
108886543,Live By Night,Late Night,0.38461538461538464
108890380,Live By Night,Paris by Night,0.42857142857142855
108924021,Live By Night,Lines of Sight,0.35714285714285715
108925449,Live By Night,Winter's Night,0.42857142857142855
108934076,Live By Night,Hunted by Night,0.4
108945776,Live By Night,Date & Night,0.38461538461538464
108957428,Live By Night,Live by Night,0.07692307692307693
108964273,Live By Night,Life and Fight,0.35714285714285715
108970590,Live By Night,Lucifer's Night,0.4
108983442,Live By Night,Love Thy Neighbor,0.4117647058823529
108985902,Live By Night,Alive at Night,0.2857142857142857
109013027,Live By Night,Flight by Night,0.4
109014061,Live By Night,Late at Night,0.3076923076923077
109014423,Live By Night,Line of Sight,0.3076923076923077
109285849,HappyThankYouMorePlease,Happythankyoumoreplease,0.17391304347826086
109756051,To the Arctic (IMAX),To the Arctic 3D,0.3
109760533,To the Arctic (IMAX),Into the Arctic II,0.4
109783300,Yo-kai Watch: The Movie,Yo-Kai Watch Movie 3,0.34782608695652173
109784804,Yo-kai Watch: The Movie,Yo-kai Watch: le film,0.30434782608695654
109808515,Yo-kai Watch: The Movie,Rock Camp: The Movie,0.34782608695652173
109846549,Yo-kai Watch: The Movie,Local Warming: The Movie,0.375
109847429,Yo-kai Watch: The Movie,Awan Dania: The Movie,0.391304347826087
109864078,Yo-kai Watch: The Movie,Jenderal kancil: The Movie,0.4230769230769231
109871854,Yo-kai Watch: The Movie,Yo-kai Watch: La película,0.4
109871918,Yo-kai Watch: The Movie,Tokyo Ghoul: The Movie,0.391304347826087
109880513,Yo-kai Watch: The Movie,Top Cat: The Movie,0.34782608695652173
109882242,Yo-kai Watch: The Movie,Doggy Daycare: The Movie,0.4166666666666667
109882554,Yo-kai Watch: The Movie,Nur kasih: The Movie,0.391304347826087
109885635,Yo-kai Watch: The Movie,DanMachi: The Movie,0.391304347826087
109908622,Yo-kai Watch: The Movie,Committed: The Movie,0.391304347826087
109921290,Yo-kai Watch: The Movie,Touken Ranbu: The Movie,0.34782608695652173
109967727,Yo-kai Watch: The Movie,Rock and Roll: The Movie,0.4166666666666667
109975856,Yo-kai Watch: The Movie,Both Ways: The Movie,0.34782608695652173
109982747,Yo-kai Watch: The Movie,Trek Wars: The Movie,0.34782608695652173
109986435,Yo-kai Watch: The Movie,Strike Witches the Movie,0.4166666666666667
109989026,Yo-kai Watch: The Movie,Corner Gas: The Movie,0.391304347826087
110020299,The Back-Up Plan,No Backup Plan,0.3125
110046672,The Back-Up Plan,The Backward Class,0.3888888888888889
110046819,The Back-Up Plan,The Marshall Plan,0.4117647058823529
110047640,The Back-Up Plan,The Parking Place,0.4117647058823529
110080076,The Back-Up Plan,The Back-up Bride,0.35294117647058826
110195310,The Back-Up Plan,The Back Ups,0.375
110237932,The Back-Up Plan,The Black Russian,0.4117647058823529
110238168,The Back-Up Plan,The Master Plan,0.375
110258355,The Back-Up Plan,The Black Pin,0.375
110261226,The Back-Up Plan,The Back-up Plan,0.0625
110367239,My Kingdom (2011),My Kingdom,0.4117647058823529
110881437,Black Panthers: Vanguard of the Revolution,The Black Panthers: Vanguard of the Revolution,0.08695652173913043
111046353,The Great Gatsby (2013),The Great Gatsby - Kultahattu,0.41379310344827586
111204855,The Great Gatsby (2013),The Great Gatsby,0.30434782608695654
111283798,It Comes At Night,They Came at Night,0.3888888888888889
111298411,It Comes At Night,Cold Comes the Night,0.35
111340496,It Comes At Night,Our Souls at Night,0.3888888888888889
111383323,It Comes At Night,It Comes at Night,0.058823529411764705
111480182,It Comes At Night,"Not Long, at Night",0.3888888888888889
111500634,It Comes At Night,Here Comes the Night,0.35
112056299,Insidious Chapter 2,Insidious: Chapitre 2,0.19047619047619047
112081997,Insidious Chapter 2,It Chapter 2,0.42105263157894735
112125252,Insidious Chapter 2,Insidious: Capitolul 3,0.36363636363636365
112132449,Insidious Chapter 2,Insidious 2,0.42105263157894735
112151964,Insidious Chapter 2,Insidious: Chapter 4,0.1
112159788,Insidious Chapter 2,Insidious: Capítulo 3,0.3333333333333333
112165738,Insidious Chapter 2,Insidieux: Chapître 2,0.2857142857142857
112174052,Insidious Chapter 2,Insidious: Chapitre 3,0.23809523809523808
112187192,Insidious Chapter 2,Insidious: Chapter 3,0.1
112191507,Insidious Chapter 2,Insidious: Capítulo 2,0.2857142857142857
112219336,Insidious Chapter 2,Insidieux: Chapitre 3,0.3333333333333333
112250659,Insidious Chapter 2,Insidious: Capitolul 2,0.3181818181818182
112265315,Insidious Chapter 2,Insidious: Chapter 2,0.05
112784363,Ghostbusters (2016),Ghostbusters,0.3684210526315789
112804642,Ghostbusters (2016),Ghostbusters 3,0.3157894736842105
113283965,The Trip (2011),The Trip 2,0.3333333333333333
113309959,The Trip (2011),The Trip Out,0.4
113853202,Unstoppable (2018),Unstoppable Family,0.3333333333333333
113860813,Unstoppable (2018),Unstoppable Highway,0.3684210526315789
114000935,Unstoppable (2018),Unstoppable Love,0.3333333333333333
114004108,Unstoppable (2018),Unstoppables,0.3888888888888889
114272595,Creation,The Creation,0.3333333333333333
114288501,Creation,Connection,0.4
114295208,Creation,Create,0.375
114297980,Creation,Narration,0.3333333333333333
114304038,Creation,Ovation,0.375
114313244,Creation,Recreation,0.3
114328165,Creation,Kryption,0.375
114329254,Creation,Creature,0.375
114343383,Creation,Aberration,0.4
114346512,Creation,C Section,0.3333333333333333
114355803,Creation,Directions,0.4
114361386,Creation,Usurpation,0.4
114365514,Creation,Preservation,0.4166666666666667
114369421,Creation,Projection,0.4
114373854,Creation,Liberation,0.4
114373917,Creation,Perfection,0.4
114378710,Creation,Miscreations,0.4166666666666667
114385435,Creation,Trek Nation,0.36363636363636365
114387991,Creation,Deregulation,0.4166666666666667
114391177,Creation,Agnation,0.375
114394505,Creation,Protection,0.4
114419505,Creation,Fratton,0.375
114424407,Creation,Fixation,0.375
114424409,Creation,Operation,0.3333333333333333
114425734,Creation,Perception,0.4
114427401,Creation,Cruel Fixation,0.42857142857142855
114427930,Creation,Alienation,0.4
114428308,Creation,Creatura,0.375
114434382,Creation,The Nation,0.4
114435177,Creation,Nation,0.375
114436209,Creation,Trepanation,0.36363636363636365
114438995,Creation,Station,0.375
114442046,Creation,Execration,0.4
114446256,Creation,Collection,0.4
114446385,Creation,Rotation,0.375
114449586,Creation,Gradation,0.3333333333333333
114451650,Creation,Cheatin',0.375
114453101,Creation,Crayon,0.375
114455728,Creation,Revelation,0.4
114461848,Creation,Creep Nation,0.3333333333333333
114462687,Creation,Tarnation,0.3333333333333333
114463130,Creation,Cooperation,0.36363636363636365
114467106,Creation,War Nation,0.4
114475150,Creation,Moderation,0.4
114486541,Creation,Bee Nation,0.4
114487748,Creation,Halation,0.375
114488743,Creation,Chief Nation,0.4166666666666667
114490071,Creation,Friction,0.375
114492325,Creation,Permeation,0.3
114498452,Creation,Conception,0.4
114511849,Creation,Starvation,0.4
114514964,Creation,Camion,0.375
114541087,Empire of Silver,Empire of the Heart,0.3684210526315789
114550306,Empire of Silver,The Empire of Shame,0.42105263157894735
114570060,Empire of Silver,Empire of Dirt,0.3125
114608398,Empire of Silver,Empire of Mirrors,0.29411764705882354
114651729,Empire of Silver,Empire Builder,0.3125
114665623,Empire of Silver,Empire of Dust,0.375
114686774,Empire of Silver,Ecrire ou filmer?,0.35294117647058826
114715778,Empire of Silver,Empire of the Apes,0.3888888888888889
114724540,Empire of Silver,Empire of Scents,0.3125
114825724,Beauty and the Beast (3D),Beauty and the Beast,0.2
114873570,Beauty and the Beast (3D),Beauty and the Least,0.24
114920582,Beauty and the Beast (3D),Beauty and the Bestie,0.24
114951420,Beauty and the Beast (3D),Beauty and the Breast,0.24
